person,date,first_time,last_time,duration_min,grid_ci,grid_rj,grid_center_lon,grid_center_lat,dist_home_m,is_home,is_sw,is_pv,is_pn,place_id,next_step,visit_order_in_day
30,2009-01-20,12:31:21,12:34:41,3.3333333333333335,43,224,116.32425418809909,40.009010009009,0.0,1,0,0,0,HOME,end,0
30,2009-01-21,00:56:21,00:59:33,3.2,43,223,116.32425418809909,40.0045055045045,500.87804794849535,0,0,0,1,Pv7,pn,1
30,2009-01-21,01:04:54,01:11:57,7.05,42,222,116.31837730000376,40.000001,1119.8559673262587,0,0,0,1,Pv8,pn,2
30,2009-01-21,01:12:54,01:35:52,22.966666666666665,42,222,116.31837730000376,40.000001,1119.8559673262587,0,0,0,1,Pv8,pn,3
30,2009-01-21,02:09:02,02:17:31,8.483333333333333,42,222,116.31837730000376,40.000001,1119.8559673262587,0,0,0,1,Pv8,pn,4
30,2009-01-21,02:19:25,02:28:56,9.516666666666667,42,222,116.31837730000376,40.000001,1119.8559673262587,0,0,0,1,Pv8,pn,5
30,2009-01-21,02:29:07,02:45:59,16.866666666666667,42,222,116.31837730000376,40.000001,1119.8559673262587,0,0,0,1,Pv8,pn,6
30,2009-01-21,02:46:11,02:52:14,6.05,42,222,116.31837730000376,40.000001,1119.8559673262587,0,0,0,1,Pv8,home,7
30,2009-01-21,04:05:25,04:08:44,3.316666666666667,43,224,116.32425418809909,40.009010009009,0.0,1,0,0,0,HOME,home,0
30,2009-01-21,04:21:41,04:28:14,6.55,43,224,116.32425418809909,40.009010009009,0.0,1,0,0,0,HOME,pn,0
30,2009-01-21,04:33:55,04:37:44,3.816666666666667,42,224,116.31837730000376,40.009010009009,500.52876964796377,0,0,0,1,Pv5,pn,8
30,2009-01-21,04:37:46,04:57:04,19.3,41,224,116.31250041190843,40.009010009009,1001.0575387539475,0,0,0,1,Pv34,home,9
30,2009-01-21,05:03:20,05:20:56,17.6,43,224,116.32425418809909,40.009010009009,0.0,1,0,0,0,HOME,pn,0
30,2009-01-21,05:43:15,05:47:38,4.383333333333334,43,223,116.32425418809909,40.0045055045045,500.87804794849535,0,0,0,1,Pv7,home,10
30,2009-01-21,05:47:40,06:05:38,17.966666666666665,43,224,116.32425418809909,40.009010009009,0.0,1,0,0,0,HOME,pn,0
30,2009-01-21,06:11:38,06:17:31,5.883333333333334,41,224,116.31250041190843,40.009010009009,1001.0575387539475,0,0,0,1,Pv34,pn,11
30,2009-01-21,06:21:08,06:24:10,3.033333333333333,41,224,116.31250041190843,40.009010009009,1001.0575387539475,0,0,0,1,Pv34,home,12
30,2009-01-21,06:30:10,06:38:49,8.65,43,224,116.32425418809909,40.009010009009,0.0,1,0,0,0,HOME,pn,0
30,2009-01-21,06:45:34,06:49:26,3.8666666666666667,41,224,116.31250041190843,40.009010009009,1001.0575387539475,0,0,0,1,Pv34,pv,13
30,2009-01-21,07:00:22,07:03:52,3.5,43,225,116.32425418809909,40.013514513513506,500.878047947788,0,0,1,0,Pv35,pn,14
30,2009-01-21,07:11:06,07:15:27,4.35,41,224,116.31250041190843,40.009010009009,1001.0575387539475,0,0,0,1,Pv34,pv,15
30,2009-01-21,09:13:13,09:17:02,3.816666666666667,43,219,116.32425418809909,39.98648748648648,2504.3902397424768,0,0,1,0,Pv36,pn,16
30,2009-01-21,09:22:37,09:28:07,5.5,44,221,116.33013107619442,39.99549649549549,1583.8207006840832,0,0,0,1,Pv2,pn,17
30,2009-01-21,09:45:30,09:50:20,4.833333333333333,43,221,116.32425418809909,39.99549649549549,1502.6341438461934,0,0,0,1,Pv12,pn,18
30,2009-01-21,09:50:24,09:54:59,4.583333333333333,44,221,116.33013107619442,39.99549649549549,1583.8207006840832,0,0,0,1,Pv2,pn,19
30,2009-01-21,10:04:52,10:08:11,3.316666666666667,41,217,116.31250041190843,39.97747847747747,3646.3188461206696,0,0,0,1,Pv19,pn,20
30,2009-01-21,10:09:17,10:13:56,4.65,41,215,116.31250041190843,39.96846946846846,4617.780367846722,0,0,0,1,Pv18,pv,21
30,2009-01-21,10:15:37,10:21:33,5.933333333333334,40,214,116.3066235238131,39.96396496396396,5229.161574831968,0,0,1,0,Pv37,pv,22
30,2009-01-21,10:21:38,10:58:23,36.75,40,213,116.3066235238131,39.95946045945946,5710.756050347202,0,0,1,0,Pv38,pv,23
30,2009-01-21,14:13:28,14:18:25,4.95,41,213,116.31250041190843,39.95946045945946,5599.9268261808575,0,0,1,0,Pv39,pn,24
30,2009-01-21,14:18:30,14:29:16,10.766666666666667,40,213,116.3066235238131,39.95946045945946,5710.756050347202,0,0,0,1,Pv38,pn,25
30,2009-01-21,14:39:51,14:44:45,4.9,43,221,116.32425418809909,39.99549649549549,1502.6341438461934,0,0,0,1,Pv12,pn,26
30,2009-01-21,14:45:39,14:49:10,3.5166666666666666,44,222,116.33013107619442,40.000001,1119.8559673262587,0,0,0,1,Pv4,home,27
30,2009-01-21,16:04:48,16:07:50,3.033333333333333,43,224,116.32425418809909,40.009010009009,0.0,1,0,0,0,HOME,end,0
30,2009-01-22,00:42:03,00:46:10,4.116666666666666,43,224,116.32425418809909,40.009010009009,0.0,1,0,0,0,HOME,pn,0
30,2009-01-22,00:46:59,00:50:36,3.6166666666666667,42,223,116.31837730000376,40.0045055045045,708.1132677758791,0,0,0,1,Pv33,pn,1
30,2009-01-22,00:50:38,00:54:28,3.8333333333333335,42,222,116.31837730000376,40.000001,1119.8559673262587,0,0,0,1,Pv8,pv,2
30,2009-01-22,00:58:36,01:01:58,3.3666666666666667,41,222,116.31250041190843,40.000001,1416.2498798374302,0,0,1,0,Pv40,pv,3
30,2009-01-22,01:03:36,01:09:15,5.65,40,221,116.3066235238131,39.99549649549549,2124.409833033661,0,0,1,0,Pv41,pn,4
30,2009-01-22,01:10:28,01:14:18,3.8333333333333335,41,219,116.31250041190843,39.98648748648648,2697.1127644734115,0,0,0,1,Pv16,pv,5
30,2009-01-22,02:10:47,02:17:01,6.233333333333333,43,208,116.32425418809909,39.93693793693693,8014.048767175926,0,0,1,0,Pv42,pv,6
30,2009-01-22,02:18:24,02:22:20,3.933333333333333,45,208,116.33600796428975,39.93693793693693,8076.394701889109,0,0,1,0,Pv43,pv,7
30,2009-01-22,02:22:23,02:25:40,3.283333333333333,45,207,116.33600796428975,39.932433432432425,8573.635078905429,0,0,1,0,Pv44,pn,8
30,2009-01-22,06:09:17,06:15:23,6.1,45,208,116.33600796428975,39.93693793693693,8076.394701889109,0,0,0,1,Pv43,pv,9
30,2009-01-22,06:23:28,06:33:34,10.1,44,208,116.33013107619442,39.93693793693693,8029.680633590122,0,0,1,0,Pv45,pn,10
30,2009-01-22,06:48:32,06:51:59,3.45,44,216,116.33013107619442,39.972973972972966,4038.1809872409913,0,0,0,1,Pv1,pn,11
30,2009-01-22,07:03:22,07:06:27,3.0833333333333335,40,221,116.3066235238131,39.99549649549549,2124.409833033661,0,0,0,1,Pv41,pn,12
30,2009-01-22,09:59:44,10:03:09,3.4166666666666665,43,222,116.32425418809909,40.000001,1001.7560958969907,0,0,0,1,Pv3,home,13
30,2009-01-22,10:05:07,10:24:27,19.333333333333332,43,224,116.32425418809909,40.009010009009,0.0,1,0,0,0,HOME,end,0
30,2009-01-23,00:50:58,01:01:50,10.866666666666667,42,223,116.31837730000376,40.0045055045045,708.1132677758791,0,0,0,1,Pv33,pn,1
30,2009-01-23,01:04:29,01:08:22,3.8833333333333333,43,222,116.32425418809909,40.000001,1001.7560958969907,0,0,0,1,Pv3,pn,2
30,2009-01-23,01:08:24,01:12:53,4.483333333333333,43,221,116.32425418809909,39.99549649549549,1502.6341438461934,0,0,0,1,Pv12,pn,3
30,2009-01-23,01:14:25,01:22:40,8.25,44,220,116.33013107619442,39.990991990990985,2065.1044218323264,0,0,0,1,Pv15,pv,4
30,2009-01-23,03:35:24,03:39:01,3.6166666666666667,69,202,116.4770532785776,39.909910909909904,17059.561674902685,0,0,1,0,Pv46,pv,5
30,2009-01-23,04:08:06,04:12:52,4.766666666666667,123,210,116.79440523572528,39.94594694594594,40669.830323437316,0,0,1,0,Pv47,pv,6
30,2009-01-23,04:16:37,04:23:32,6.916666666666667,124,210,116.80028212382061,39.94594694594594,41163.17934446437,0,0,1,0,Pv48,pn,7
30,2009-01-23,05:56:55,06:02:27,5.533333333333333,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,pn,8
30,2009-01-23,06:51:54,06:56:42,4.8,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,pn,9
30,2009-01-23,06:59:28,07:05:21,5.883333333333334,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,pn,10
30,2009-01-23,07:07:02,07:12:39,5.616666666666666,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,pn,11
30,2009-01-23,07:14:07,07:24:57,10.833333333333334,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,pn,12
30,2009-01-23,08:55:35,09:16:06,20.516666666666666,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,pn,13
30,2009-01-23,09:16:11,09:24:57,8.766666666666667,124,210,116.80028212382061,39.94594694594594,41163.17934446437,0,0,0,1,Pv48,pn,14
30,2009-01-23,09:27:42,09:33:22,5.666666666666667,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,pn,15
30,2009-01-23,09:34:57,10:13:08,38.18333333333333,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,pn,16
30,2009-01-23,10:55:34,11:09:09,13.583333333333334,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,pn,17
30,2009-01-23,11:42:11,11:45:20,3.15,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,end,18
30,2009-01-24,01:00:34,01:06:17,5.716666666666667,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,pn,1
30,2009-01-24,01:46:02,01:51:52,5.833333333333333,68,201,116.47117639048227,39.9054064054054,17015.66917696094,0,0,0,1,Pv32,pv,2
30,2009-01-24,02:13:57,02:22:30,8.55,55,201,116.39477684524302,39.9054064054054,12994.067579809484,0,0,1,0,Pv49,pv,3
30,2009-01-24,02:39:29,02:43:16,3.783333333333333,55,190,116.39477684524302,39.85585685585585,18060.258923286005,0,0,1,0,Pv50,pv,4
30,2009-01-24,02:43:18,02:50:13,6.916666666666667,55,189,116.39477684524302,39.851352351351345,18533.37439356047,0,0,1,0,Pv51,pn,5
30,2009-01-24,03:00:45,03:35:50,35.083333333333336,55,189,116.39477684524302,39.851352351351345,18533.37439356047,0,0,0,1,Pv51,pv,6
30,2009-01-24,04:42:11,04:46:52,4.683333333333334,34,87,116.27136219524114,39.391892891891885,68769.32513458146,0,0,1,0,Pv52,pv,7
30,2009-01-24,05:23:42,05:29:36,5.9,27,18,116.23022397857385,39.08108208108108,103495.38749638034,0,0,1,0,Pv53,end,8
30,2009-01-26,06:03:11,06:13:26,10.25,5,2,116.10093244047665,39.009010009009,112833.23304985122,0,0,1,0,Pv54,end,1
30,2009-01-31,01:33:01,01:38:18,5.283333333333333,27,19,116.23022397857385,39.08558658558558,102996.01866324131,0,0,1,0,Pv55,pv,1
30,2009-01-31,02:30:58,02:34:18,3.3333333333333335,39,98,116.30074663571779,39.44144244144144,63142.6463810273,0,0,1,0,Pv56,pn,2
30,2009-01-31,03:21:57,03:36:20,14.383333333333333,55,189,116.39477684524302,39.851352351351345,18533.37439356047,0,0,0,1,Pv51,pn,3
30,2009-01-31,04:20:53,04:24:18,3.4166666666666665,68,201,116.47117639048227,39.9054064054054,17015.66917696094,0,0,0,1,Pv32,pn,4
30,2009-01-31,04:24:21,04:32:43,8.366666666666667,69,201,116.4770532785776,39.9054064054054,17387.62064119609,0,0,0,1,Pv30,pn,5
30,2009-01-31,05:09:35,05:22:31,12.933333333333334,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,pn,6
30,2009-01-31,10:23:26,10:35:32,12.1,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,pn,7
30,2009-01-31,11:11:05,11:24:01,12.933333333333334,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,pn,8
30,2009-01-31,12:37:22,12:46:55,9.55,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,end,9
30,2009-02-01,00:13:52,00:47:42,33.833333333333336,124,211,116.80028212382061,39.950451450450444,41079.49887942057,0,0,0,1,Pv31,pv,1
30,2009-02-01,00:51:06,00:55:15,4.15,123,209,116.79440523572528,39.94144244144144,40760.474674098485,0,0,1,0,Pv57,pn,2
30,2009-02-01,01:30:24,01:34:37,4.216666666666667,68,201,116.47117639048227,39.9054064054054,17015.66917696094,0,0,0,1,Pv32,pn,3
30,2009-02-01,02:21:29,02:27:58,6.483333333333333,44,220,116.33013107619442,39.990991990990985,2065.1044218323264,0,0,0,1,Pv15,pn,4
30,2009-02-01,02:28:48,02:33:53,5.083333333333333,43,221,116.32425418809909,39.99549649549549,1502.6341438461934,0,0,0,1,Pv12,home,5
30,2009-02-01,03:56:36,04:16:17,19.683333333333334,43,224,116.32425418809909,40.009010009009,0.0,1,0,0,0,HOME,pn,0
30,2009-02-01,04:23:12,04:26:37,3.4166666666666665,44,222,116.33013107619442,40.000001,1119.8559673262587,0,0,0,1,Pv4,home,6
30,2009-02-01,09:54:54,10:06:10,11.266666666666667,43,224,116.32425418809909,40.009010009009,0.0,1,0,0,0,HOME,pn,0
30,2009-02-01,10:26:22,10:31:08,4.766666666666667,41,224,116.31250041190843,40.009010009009,1001.0575387539475,0,0,0,1,Pv34,pn,7
30,2009-02-01,10:35:52,10:41:19,5.45,41,224,116.31250041190843,40.009010009009,1001.0575387539475,0,0,0,1,Pv34,home,8
30,2009-02-01,10:47:50,10:54:35,6.75,43,224,116.32425418809909,40.009010009009,0.0,1,0,0,0,HOME,pn,0
30,2009-02-01,11:04:44,11:08:11,3.45,43,225,116.32425418809909,40.013514513513506,500.878047947788,0,0,0,1,Pv35,pn,9
30,2009-02-01,11:22:03,11:28:54,6.85,41,224,116.31250041190843,40.009010009009,1001.0575387539475,0,0,0,1,Pv34,home,10
30,2009-02-01,11:41:26,11:45:41,4.25,43,224,116.32425418809909,40.009010009009,0.0,1,0,0,0,HOME,pn,0
30,2009-02-01,11:58:33,12:05:38,7.083333333333333,41,224,116.31250041190843,40.009010009009,1001.0575387539475,0,0,0,1,Pv34,pn,11
30,2009-02-01,12:08:48,12:12:29,3.683333333333333,41,224,116.31250041190843,40.009010009009,1001.0575387539475,0,0,0,1,Pv34,pn,12
30,2009-02-01,16:40:32,16:44:50,4.3,41,224,116.31250041190843,40.009010009009,1001.0575387539475,0,0,0,1,Pv34,pn,13
30,2009-02-01,16:54:39,17:10:18,15.65,41,224,116.31250041190843,40.009010009009,1001.0575387539475,0,0,0,1,Pv34,pn,14
30,2009-02-01,17:10:59,17:27:05,16.1,41,224,116.31250041190843,40.009010009009,1001.0575387539475,0,0,0,1,Pv34,pn,15
30,2009-02-01,17:27:15,17:39:40,12.416666666666666,41,224,116.31250041190843,40.009010009009,1001.0575387539475,0,0,0,1,Pv34,end,16
30,2009-02-02,01:08:43,01:12:27,3.7333333333333334,42,224,116.31837730000376,40.009010009009,500.52876964796377,0,0,0,1,Pv5,pn,1
30,2009-02-02,01:21:40,01:24:55,3.25,43,223,116.32425418809909,40.0045055045045,500.87804794849535,0,0,0,1,Pv7,pn,2
30,2009-02-02,03:58:42,04:02:30,3.8,42,224,116.31837730000376,40.009010009009,500.52876964796377,0,0,0,1,Pv5,pn,3
