person,date,first_time,last_time,duration_min,grid_ci,grid_rj,grid_center_lon,grid_center_lat,dist_home_m,is_home,is_sw,is_pv,is_pn,place_id,next_step,visit_order_in_day
62,2007-12-09,06:58:47,07:02:48,4.016666666666667,128,217,116.31027445722513,39.97798407747747,1119.9765949809987,0,0,1,0,Pv10,pn,3
62,2007-12-09,07:11:24,07:20:15,8.85,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,home,4
62,2007-12-09,07:28:50,07:33:13,4.383333333333334,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,pv,0
62,2007-12-09,13:02:05,13:06:35,4.5,126,218,116.29851813601849,39.98248858198198,708.3040172335695,0,0,1,0,Pv11,pn,5
62,2007-12-09,13:06:40,13:12:19,5.65,126,219,116.29851813601849,39.986993086486486,500.79858741487703,0,0,0,1,Pv2,home,6
62,2007-12-09,13:12:24,13:23:21,10.95,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2007-12-10,01:18:56,01:22:57,4.016666666666667,125,221,116.29263997541517,39.99600209549549,1416.5379870496483,0,0,1,0,Pv12,home,1
62,2007-12-10,01:34:00,01:43:18,9.3,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,home,0
62,2007-12-10,03:07:40,03:11:56,4.266666666666667,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,home,0
62,2007-12-10,05:16:18,05:25:41,9.383333333333333,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2007-12-11,14:00:45,14:05:31,4.766666666666667,126,218,116.29851813601849,39.98248858198198,708.3040172335695,0,0,0,1,Pv11,pn,1
62,2007-12-11,14:13:32,14:17:40,4.133333333333334,126,218,116.29851813601849,39.98248858198198,708.3040172335695,0,0,0,1,Pv11,end,2
62,2007-12-12,08:56:44,09:03:35,6.85,135,218,116.35142158144838,39.98248858198198,4037.7081636853472,0,0,1,0,Pv13,pn,1
62,2007-12-12,10:27:34,10:32:03,4.483333333333333,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,home,2
62,2007-12-12,10:36:03,10:45:52,9.816666666666666,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2007-12-13,02:06:38,03:10:12,63.56666666666667,128,223,116.31027445722513,40.005011104504504,2065.1378090743824,0,0,0,1,Pv3,pn,1
62,2007-12-13,03:19:21,03:46:24,27.05,129,222,116.31615261782845,40.0005066,1805.7983840726824,0,0,0,1,Pv4,pn,2
62,2007-12-13,04:00:02,04:18:56,18.9,129,223,116.31615261782845,40.005011104504504,2239.864588045054,0,0,0,1,Pv5,pn,3
62,2007-12-13,12:57:49,13:03:32,5.716666666666667,126,218,116.29851813601849,39.98248858198198,708.3040172335695,0,0,0,1,Pv11,end,4
62,2007-12-14,04:50:15,04:56:41,6.433333333333334,131,220,116.3279089390351,39.99149759099099,2064.8006671353273,0,0,1,0,Pv14,pn,1
62,2007-12-14,06:19:08,06:24:25,5.283333333333333,126,219,116.29851813601849,39.986993086486486,500.79858741487703,0,0,0,1,Pv2,home,2
62,2007-12-14,06:28:25,06:41:34,13.15,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2007-12-15,09:02:54,09:11:19,8.416666666666666,127,218,116.30439629662182,39.98248858198198,500.87804794849535,0,0,0,1,Pv9,end,1
62,2007-12-16,04:12:39,04:21:23,8.733333333333333,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,pv,0
62,2007-12-16,04:37:27,04:45:57,8.5,129,215,116.31615261782845,39.96897506846847,2239.982715446364,0,0,1,0,Pv15,home,1
62,2007-12-16,05:49:47,05:59:23,9.6,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2007-12-18,09:24:16,09:44:12,19.933333333333334,126,219,116.29851813601849,39.986993086486486,500.79858741487703,0,0,0,1,Pv2,pv,1
62,2007-12-18,09:54:43,10:04:41,9.966666666666667,127,217,116.30439629662182,39.97798407747747,1001.756095897698,0,0,1,0,Pv16,pv,2
62,2007-12-18,10:13:46,10:20:10,6.4,126,220,116.29851813601849,39.99149759099099,708.2806691443058,0,0,1,0,Pv17,end,3
62,2007-12-19,00:54:38,00:59:08,4.5,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,pv,1
62,2007-12-19,01:04:30,01:09:57,5.45,129,217,116.31615261782845,39.97798407747747,1416.6313794074867,0,0,1,0,Pv18,pv,2
62,2007-12-19,01:41:13,01:45:22,4.15,129,216,116.31615261782845,39.97347957297297,1805.908275206601,0,0,1,0,Pv19,home,3
62,2007-12-19,02:46:54,02:51:50,4.933333333333334,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2007-12-20,01:56:23,02:13:29,17.1,125,221,116.29263997541517,39.99600209549549,1416.5379870496483,0,0,0,1,Pv12,pn,1
62,2007-12-20,02:14:17,02:18:44,4.45,126,220,116.29851813601849,39.99149759099099,708.2806691443058,0,0,0,1,Pv17,pn,2
62,2007-12-20,02:18:47,02:21:49,3.033333333333333,126,219,116.29851813601849,39.986993086486486,500.79858741487703,0,0,0,1,Pv2,pn,3
62,2007-12-20,02:23:19,02:30:13,6.9,127,218,116.30439629662182,39.98248858198198,500.87804794849535,0,0,0,1,Pv9,end,4
62,2007-12-23,01:13:07,01:44:22,31.25,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,pn,0
62,2007-12-23,01:48:22,01:53:37,5.25,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,end,1
62,2007-12-24,00:52:35,01:17:07,24.533333333333335,125,221,116.29263997541517,39.99600209549549,1416.5379870496483,0,0,0,1,Pv12,end,1
62,2008-01-01,12:41:46,12:54:50,13.066666666666666,126,218,116.29851813601849,39.98248858198198,708.3040172335695,0,0,0,1,Pv11,end,1
62,2008-01-02,12:56:02,13:00:22,4.333333333333333,126,218,116.29851813601849,39.98248858198198,708.3040172335695,0,0,0,1,Pv11,home,1
62,2008-01-02,13:07:48,13:12:13,4.416666666666667,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2008-01-03,07:23:40,07:33:28,9.8,127,220,116.30439629662182,39.99149759099099,500.878047947788,0,0,1,0,Pv20,pn,1
62,2008-01-03,07:51:19,07:56:14,4.916666666666667,126,219,116.29851813601849,39.986993086486486,500.79858741487703,0,0,0,1,Pv2,pn,2
62,2008-01-03,08:00:14,08:04:19,4.083333333333333,127,220,116.30439629662182,39.99149759099099,500.878047947788,0,0,0,1,Pv20,home,3
62,2008-01-03,08:08:19,08:25:01,16.7,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,home,0
62,2008-01-03,08:29:38,08:42:33,12.916666666666666,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2008-01-04,11:54:16,11:58:17,4.016666666666667,127,221,116.30439629662182,39.99600209549549,1001.7560958962833,0,0,1,0,Pv21,pn,1
62,2008-01-04,12:02:21,12:06:21,4.0,126,220,116.29851813601849,39.99149759099099,708.2806691443058,0,0,0,1,Pv17,home,2
62,2008-01-04,12:14:21,12:18:36,4.25,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2008-01-05,02:05:46,02:14:38,8.866666666666667,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,pn,1
62,2008-01-05,02:31:24,02:35:24,4.0,135,218,116.35142158144838,39.98248858198198,4037.7081636853472,0,0,0,1,Pv13,pn,2
62,2008-01-05,02:43:24,02:50:59,7.583333333333333,135,218,116.35142158144838,39.98248858198198,4037.7081636853472,0,0,0,1,Pv13,home,3
62,2008-01-05,10:38:06,10:42:15,4.15,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2008-01-07,04:39:29,05:07:32,28.05,126,218,116.29851813601849,39.98248858198198,708.3040172335695,0,0,0,1,Pv11,end,1
62,2008-01-08,08:46:19,09:39:47,53.46666666666667,126,218,116.29851813601849,39.98248858198198,708.3040172335695,0,0,0,1,Pv11,pn,1
62,2008-01-08,09:43:47,09:48:32,4.75,126,219,116.29851813601849,39.986993086486486,500.79858741487703,0,0,0,1,Pv2,end,2
62,2008-01-10,01:27:39,01:31:40,4.016666666666667,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,pn,0
62,2008-01-10,01:40:03,02:02:58,22.916666666666668,125,221,116.29263997541517,39.99600209549549,1416.5379870496483,0,0,0,1,Pv12,pv,1
62,2008-01-10,02:12:01,02:17:26,5.416666666666667,124,221,116.28676181481185,39.99600209549549,1805.660711769579,0,0,1,0,Pv22,end,2
62,2008-01-12,04:36:59,04:45:24,8.416666666666666,131,218,116.3279089390351,39.98248858198198,2064.928809359876,0,0,1,0,Pv23,pn,1
62,2008-01-12,07:15:14,07:19:27,4.216666666666667,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,end,2
62,2008-01-14,01:16:18,01:22:26,6.133333333333334,126,221,116.29851813601849,39.99600209549549,1119.947063128534,0,0,1,0,Pv24,pv,1
62,2008-01-14,01:30:26,01:34:52,4.433333333333334,128,219,116.31027445722513,39.986993086486486,500.79858741704487,0,0,1,0,Pv25,pv,2
62,2008-01-14,02:13:57,02:17:57,4.0,129,201,116.31615261782845,39.905912005405405,9071.335306474533,0,0,1,0,Pv26,pn,3
62,2008-01-14,04:17:07,04:23:14,6.116666666666666,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,home,4
62,2008-01-14,04:27:14,04:45:29,18.25,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2008-01-15,05:24:26,05:31:04,6.633333333333334,131,221,116.3279089390351,39.99600209549549,2239.5922911522985,0,0,0,1,Pv7,pn,1
62,2008-01-15,05:40:49,05:45:39,4.833333333333333,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,end,2
62,2008-01-16,08:23:11,08:32:06,8.916666666666666,127,229,116.30439629662182,40.03203813153153,5008.780479484246,0,0,1,0,Pv27,pv,1
62,2008-01-16,08:36:06,08:42:09,6.05,127,228,116.30439629662182,40.027533627027026,4507.902431535751,0,0,1,0,Pv28,pv,2
62,2008-01-16,08:51:00,08:55:27,4.45,128,220,116.31027445722513,39.99149759099099,708.2806691458384,0,0,1,0,Pv29,pn,3
62,2008-01-16,08:55:32,08:59:32,4.0,127,220,116.30439629662182,39.99149759099099,500.878047947788,0,0,0,1,Pv20,home,4
62,2008-01-16,09:03:33,09:07:37,4.066666666666666,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2008-01-17,04:29:42,04:57:51,28.15,155,203,116.4689847935148,39.91492101441441,16157.315812499408,0,0,1,0,Pv30,pv,1
62,2008-01-17,05:18:55,05:23:15,4.333333333333333,152,212,116.45135031170484,39.95546155495495,13004.417602174606,0,0,1,0,Pv31,pv,2
62,2008-01-17,05:31:54,05:37:46,5.866666666666666,146,215,116.41608134808492,39.96897506846847,9725.042232143727,0,0,1,0,Pv32,pv,3
62,2008-01-17,05:37:49,05:42:47,4.966666666666667,145,215,116.4102031874816,39.96897506846847,9235.498371744116,0,0,1,0,Pv33,home,4
62,2008-01-17,06:25:37,06:30:55,5.3,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2008-01-18,00:18:56,00:22:57,4.016666666666667,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,pn,0
62,2008-01-18,00:39:46,00:45:40,5.9,127,218,116.30439629662182,39.98248858198198,500.87804794849535,0,0,0,1,Pv9,pn,1
62,2008-01-18,00:45:54,00:50:41,4.783333333333333,127,218,116.30439629662182,39.98248858198198,500.87804794849535,0,0,0,1,Pv9,pn,2
62,2008-01-18,00:54:41,00:57:51,3.1666666666666665,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,home,3
62,2008-01-18,01:35:17,02:04:57,29.666666666666668,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,pn,0
62,2008-01-18,03:06:22,03:09:31,3.15,126,219,116.29851813601849,39.986993086486486,500.79858741487703,0,0,0,1,Pv2,pn,4
62,2008-01-18,03:17:44,03:21:44,4.0,127,218,116.30439629662182,39.98248858198198,500.87804794849535,0,0,0,1,Pv9,home,5
62,2008-01-18,07:25:59,07:31:38,5.65,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,pn,0
62,2008-01-18,11:28:15,11:34:04,5.816666666666666,126,218,116.29851813601849,39.98248858198198,708.3040172335695,0,0,0,1,Pv11,pn,6
62,2008-01-18,12:12:05,12:17:23,5.3,126,218,116.29851813601849,39.98248858198198,708.3040172335695,0,0,0,1,Pv11,home,7
62,2008-01-18,12:25:23,12:34:26,9.05,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,home,0
62,2008-01-18,12:42:26,13:00:51,18.416666666666668,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2008-06-18,08:18:27,08:30:33,12.1,128,219,116.31027445722513,39.986993086486486,500.79858741704487,0,0,0,1,Pv25,home,1
62,2008-06-18,09:55:07,10:01:31,6.4,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2008-06-19,23:47:07,23:57:04,9.95,126,220,116.29851813601849,39.99149759099099,708.2806691443058,0,0,0,1,Pv17,end,1
62,2008-06-20,00:04:16,00:27:50,23.566666666666666,127,220,116.30439629662182,39.99149759099099,500.878047947788,0,0,0,1,Pv20,home,1
62,2008-06-20,01:03:27,01:10:51,7.4,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,pn,0
62,2008-06-20,02:48:48,03:05:33,16.75,128,219,116.31027445722513,39.986993086486486,500.79858741704487,0,0,0,1,Pv25,pn,2
62,2008-06-20,03:05:35,03:08:55,3.3333333333333335,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,pn,3
62,2008-06-20,03:08:57,03:12:05,3.1333333333333333,128,217,116.31027445722513,39.97798407747747,1119.9765949809987,0,0,0,1,Pv10,pv,4
62,2008-06-20,04:29:03,04:32:48,3.75,131,204,116.3279089390351,39.91942551891892,7775.89151944546,0,0,1,0,Pv34,pv,5
62,2008-06-20,04:50:57,04:54:37,3.6666666666666665,129,214,116.31615261782845,39.964470563963964,2697.3131197984594,0,0,1,0,Pv35,pn,6
62,2008-06-20,05:02:44,05:05:47,3.05,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,pn,7
62,2008-06-20,05:44:23,05:50:43,6.333333333333333,126,219,116.29851813601849,39.986993086486486,500.79858741487703,0,0,0,1,Pv2,end,8
62,2008-06-21,04:54:01,05:36:55,42.9,126,218,116.29851813601849,39.98248858198198,708.3040172335695,0,0,0,1,Pv11,pn,1
62,2008-06-21,05:36:57,05:40:03,3.1,126,219,116.29851813601849,39.986993086486486,500.79858741487703,0,0,0,1,Pv2,pv,2
62,2008-06-21,12:54:38,12:57:51,3.216666666666667,125,220,116.29263997541517,39.99149759099099,1119.8256861208076,0,0,1,0,Pv36,end,3
62,2008-06-23,01:15:28,01:19:21,3.8833333333333333,126,219,116.29851813601849,39.986993086486486,500.79858741487703,0,0,0,1,Pv2,home,1
62,2008-06-23,01:20:57,01:25:01,4.066666666666666,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2008-06-24,05:50:08,05:55:42,5.566666666666666,126,219,116.29851813601849,39.986993086486486,500.79858741487703,0,0,0,1,Pv2,pv,1
62,2008-06-24,06:02:25,06:08:17,5.866666666666666,123,221,116.28088365420852,39.99600209549549,2239.5922911522985,0,0,1,0,Pv37,pv,2
62,2008-06-24,06:09:06,06:27:07,18.016666666666666,122,221,116.2750054936052,39.99600209549549,2696.788633688249,0,0,1,0,Pv38,pn,3
62,2008-06-24,06:27:34,06:42:55,15.35,122,221,116.2750054936052,39.99600209549549,2696.788633688249,0,0,0,1,Pv38,pv,4
62,2008-06-24,06:42:58,07:22:50,39.86666666666667,122,220,116.2750054936052,39.99149759099099,2553.51638894459,0,0,1,0,Pv39,pn,5
62,2008-06-24,07:22:53,07:49:54,27.016666666666666,122,221,116.2750054936052,39.99600209549549,2696.788633688249,0,0,0,1,Pv38,pn,6
62,2008-06-24,07:49:57,07:55:05,5.133333333333334,123,221,116.28088365420852,39.99600209549549,2239.5922911522985,0,0,0,1,Pv37,pn,7
62,2008-06-24,08:08:02,08:12:43,4.683333333333334,127,218,116.30439629662182,39.98248858198198,500.87804794849535,0,0,0,1,Pv9,pv,8
62,2008-06-24,08:58:13,09:02:20,4.116666666666666,130,218,116.32203077843178,39.98248858198198,1583.7363005233817,0,0,1,0,Pv40,pn,9
62,2008-06-24,10:36:43,10:39:51,3.1333333333333333,135,218,116.35142158144838,39.98248858198198,4037.7081636853472,0,0,0,1,Pv13,pn,10
62,2008-06-24,11:32:13,12:07:11,34.96666666666667,135,218,116.35142158144838,39.98248858198198,4037.7081636853472,0,0,0,1,Pv13,pv,11
62,2008-06-24,12:08:43,12:15:35,6.866666666666666,135,219,116.35142158144838,39.986993086486486,4006.3886536124305,0,0,1,0,Pv41,pn,12
62,2008-06-24,12:18:54,12:26:39,7.75,135,219,116.35142158144838,39.986993086486486,4006.3886536124305,0,0,0,1,Pv41,home,13
62,2008-06-24,12:37:02,12:44:19,7.283333333333333,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2008-06-25,02:54:13,03:26:08,31.916666666666668,127,218,116.30439629662182,39.98248858198198,500.87804794849535,0,0,0,1,Pv9,pn,1
62,2008-06-25,03:31:08,03:35:35,4.45,131,218,116.3279089390351,39.98248858198198,2064.928809359876,0,0,0,1,Pv23,pn,2
62,2008-06-25,04:17:36,04:21:13,3.6166666666666667,135,219,116.35142158144838,39.986993086486486,4006.3886536124305,0,0,0,1,Pv41,pv,3
62,2008-06-25,04:21:15,04:24:20,3.0833333333333335,134,219,116.34554342084506,39.986993086486486,3505.590081434527,0,0,1,0,Pv42,pn,4
62,2008-06-25,04:35:36,04:38:59,3.3833333333333333,126,218,116.29851813601849,39.98248858198198,708.3040172335695,0,0,0,1,Pv11,pv,5
62,2008-06-25,04:39:11,04:42:23,3.2,126,217,116.29851813601849,39.97798407747747,1119.9765949800294,0,0,1,0,Pv43,pv,6
62,2008-06-25,10:09:52,10:13:11,3.316666666666667,132,201,116.33378709963841,39.905912005405405,9357.465227862489,0,0,1,0,Pv44,pv,7
62,2008-06-25,10:16:23,10:19:26,3.05,136,201,116.35729974205171,39.905912005405405,10080.85173787151,0,0,1,0,Pv45,pv,8
62,2008-06-25,10:19:28,10:23:22,3.9,137,201,116.36317790265502,39.905912005405405,10314.766565205842,0,0,1,0,Pv46,pv,9
62,2008-06-25,10:36:38,10:42:11,5.55,146,201,116.41608134808492,39.905912005405405,13112.232631030854,0,0,1,0,Pv47,pv,10
62,2008-06-25,12:09:30,12:17:02,7.533333333333333,147,200,116.42195950868823,39.9014075009009,13820.72855742959,0,0,1,0,Pv48,end,11
62,2008-07-24,02:17:48,02:21:10,3.3666666666666667,147,200,116.42195950868823,39.9014075009009,13820.72855742959,0,0,0,1,Pv48,pv,1
62,2008-07-24,02:24:31,02:31:13,6.7,147,201,116.42195950868823,39.905912005405405,13480.482717479284,0,0,1,0,Pv49,pv,2
62,2008-07-24,03:08:49,03:12:52,4.05,129,199,116.31615261782845,39.89690299639639,10067.574018663616,0,0,1,0,Pv50,pv,3
62,2008-07-24,03:30:47,03:37:31,6.733333333333333,138,202,116.36905606325834,39.91041650990991,10143.208698088885,0,0,1,0,Pv51,pv,4
62,2008-07-24,03:44:20,03:47:39,3.316666666666667,138,207,116.36905606325834,39.93293903243243,8154.585088515555,0,0,1,0,Pv52,pv,5
62,2008-07-24,03:47:41,03:51:04,3.3833333333333333,138,208,116.36905606325834,39.93744353693693,7792.627641481004,0,0,1,0,Pv53,end,6
62,2008-07-26,09:30:47,09:40:19,9.533333333333333,125,221,116.29263997541517,39.99600209549549,1416.5379870496483,0,0,0,1,Pv12,pn,1
62,2008-07-26,09:51:44,09:55:34,3.8333333333333335,131,220,116.3279089390351,39.99149759099099,2064.8006671353273,0,0,0,1,Pv14,pv,2
62,2008-07-26,10:59:13,11:10:29,11.266666666666667,134,218,116.34554342084506,39.98248858198198,3541.3063887509165,0,0,1,0,Pv54,pn,3
62,2008-07-26,12:27:25,12:37:47,10.366666666666667,131,216,116.3279089390351,39.97347957297297,2504.2944446768297,0,0,0,1,Pv1,pn,4
62,2008-07-26,12:40:11,12:48:42,8.516666666666667,131,216,116.3279089390351,39.97347957297297,2504.2944446768297,0,0,0,1,Pv1,pn,5
62,2008-07-26,12:56:04,13:00:58,4.9,128,219,116.31027445722513,39.986993086486486,500.79858741704487,0,0,0,1,Pv25,home,6
62,2008-07-26,13:01:12,13:10:14,9.033333333333333,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,end,0
62,2008-07-27,01:11:11,01:16:55,5.733333333333333,127,219,116.30439629662182,39.986993086486486,0.0,1,0,0,0,HOME,pn,0
62,2008-07-27,01:16:58,01:25:28,8.5,128,219,116.31027445722513,39.986993086486486,500.79858741704487,0,0,0,1,Pv25,pn,1
62,2008-07-27,01:35:45,01:40:19,4.566666666666666,134,219,116.34554342084506,39.986993086486486,3505.590081434527,0,0,0,1,Pv42,pn,2
62,2008-07-27,13:19:07,13:25:37,6.5,125,221,116.29263997541517,39.99600209549549,1416.5379870496483,0,0,0,1,Pv12,pv,3
62,2008-07-27,23:15:35,23:20:21,4.766666666666667,143,219,116.39844686627495,39.986993086486486,8012.777028605866,0,0,1,0,Pv55,pv,4
62,2008-07-27,23:21:31,23:26:34,5.05,142,219,116.39256870567164,39.986993086486486,7511.978506492316,0,0,1,0,Pv56,end,5
62,2008-07-28,07:23:34,07:30:31,6.95,142,219,116.39256870567164,39.986993086486486,7511.978506492316,0,0,0,1,Pv56,pn,1
62,2008-07-28,07:40:30,07:43:34,3.066666666666667,134,219,116.34554342084506,39.986993086486486,3505.590081434527,0,0,0,1,Pv42,pn,2
62,2008-07-28,07:50:20,07:54:24,4.066666666666666,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,pn,3
62,2008-07-28,07:54:27,08:00:08,5.683333333333334,128,219,116.31027445722513,39.986993086486486,500.79858741704487,0,0,0,1,Pv25,pn,4
62,2008-07-28,08:16:09,08:21:04,4.916666666666667,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,pn,5
62,2008-07-28,08:21:06,08:24:34,3.466666666666667,128,217,116.31027445722513,39.97798407747747,1119.9765949809987,0,0,0,1,Pv10,pv,6
62,2008-07-28,08:24:36,08:31:34,6.966666666666667,128,216,116.31027445722513,39.97347957297297,1583.9059954985332,0,0,1,0,Pv57,pn,7
62,2008-07-28,08:33:23,08:37:25,4.033333333333333,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,pn,8
62,2008-07-28,08:40:14,08:46:59,6.75,128,220,116.31027445722513,39.99149759099099,708.2806691458384,0,0,0,1,Pv29,pn,9
62,2008-07-28,08:48:20,08:55:26,7.1,128,220,116.31027445722513,39.99149759099099,708.2806691458384,0,0,0,1,Pv29,pn,10
62,2008-07-28,08:55:29,08:59:30,4.016666666666667,128,219,116.31027445722513,39.986993086486486,500.79858741704487,0,0,0,1,Pv25,pn,11
62,2008-07-28,08:59:32,09:05:06,5.566666666666666,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,pv,12
62,2008-07-28,09:11:44,09:14:48,3.066666666666667,129,213,116.31615261782845,39.95996605945946,3167.843304312096,0,0,1,0,Pv58,pv,13
62,2008-07-28,09:15:38,09:19:06,3.466666666666667,129,211,116.31615261782845,39.95095705045045,4130.371698848672,0,0,1,0,Pv59,pv,14
62,2008-07-28,09:24:53,09:28:49,3.933333333333333,130,207,116.32203077843178,39.93293903243243,6195.605563594736,0,0,1,0,Pv60,pn,15
62,2008-07-28,09:42:10,09:45:36,3.433333333333333,129,199,116.31615261782845,39.89690299639639,10067.574018663616,0,0,0,1,Pv50,pn,16
62,2008-07-28,10:19:03,10:26:12,7.15,129,199,116.31615261782845,39.89690299639639,10067.574018663616,0,0,0,1,Pv50,pn,17
62,2008-07-28,11:53:13,11:56:37,3.4,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,pn,18
62,2008-07-28,12:07:44,12:13:14,5.5,128,220,116.31027445722513,39.99149759099099,708.2806691458384,0,0,0,1,Pv29,end,19
62,2008-07-29,06:26:19,06:36:19,10.0,128,219,116.31027445722513,39.986993086486486,500.79858741704487,0,0,0,1,Pv25,pv,1
62,2008-07-29,06:43:54,06:47:04,3.1666666666666665,131,219,116.3279089390351,39.986993086486486,2003.1943442198997,0,0,1,0,Pv61,pn,2
62,2008-07-29,07:28:38,07:31:45,3.1166666666666667,128,218,116.31027445722513,39.98248858198198,708.3040172351024,0,0,0,1,Pv8,pv,3
62,2008-07-29,08:20:48,08:24:27,3.65,131,184,116.3279089390351,39.82933542882883,17645.07272579463,0,0,1,0,Pv62,pv,4
